"Name","Line","source","section","section_order"
"Barret","Tifa! Let him go!Looks like he still misses the Shinra!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Shut up!I don't care about either Shinra or SOLDIER!But don't get me wrong!I don't care about AVALANCHE or the Planet for that matter!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","Straighten things up with everyone for me.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Jessie","Money...Oh my. It must have been for a lot of it.Sure! Well, what the hell? It's a verbal agreement. Now let me figure this out.Oh stop it, Cloud! Did you hear me?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Wedge","......Cloud.You say you don't care, but you came to talk to me.Cloud... You just want friends.Isn't that right?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","- Blow off- I really don't care","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","Listen, Cloud. I'm asking you. Please join us.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Sorry Tifa...","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","The Planet is dying. Slowly but surely it's dying.Someone has to do something.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","So let Barret and his buddies do something about it.It's got nothin' to do with me.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","So! You're really leaving!?You're just going to walk right out ignoring your childhood friend!?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","What......?- How can you say that!- ......Sorry","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa"," (she says the same thing regardless)......You forgot the promise, too.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Promise?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","So you DID forget.Remember...... Cloud. It was seven years ago...","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","Look, the well.Do you remember?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Yeah... back then.I thought you would never come, and I was getting a little cold.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","You remember now, don't you... our promise?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","I'm not a hero and I'm not famous. I can't keep...... the promise.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","But you got your childhood dream, didn't you? You joined SOLDIER.So come on! You've got to keep your promise......","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Barret","Wait a sec big-time SOLDIER!A promise is a promise! Here!!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","This is my pay? Don't make me laugh.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","What? Then you'll...!!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","You got the next mission lined up? I'll do it for 3000.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Barret","What......!?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","It's ok, it's ok.psst, psst...... (We're really hurting for help, right?)","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Barret","Uh...... ugh...... (That money's for Marlene's schoolin'......)2000!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","Thanks, Cloud.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","Good Morning! Cloud!Did you sleep well?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","- Barret's snoring kept me up......- Next to you, who wouldn't?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","I'm going this time.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Barret","Our target's the Sector 5 Reactor. Head for the station first.I'll fill you in on the train.Yo! Cloud!Before the next mission, I got somethin' I wanna ask you!I, uh,...... I don't really know how to use Materia!I'll give you that Materia you found. Just teach me how to use it!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","...sigh...- Ok, I'll explain it- You wouldn't understand","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Tifa","Cloud! I got a message from the Weapon Shop man upstairs.He has something he wants to give you. Don't forget!Marlene, you watch the store while we're gone!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Marlene","All right!! Good Luck.Take care!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Item Shopkeeper","Ahh... Another slow day......If this keeps up, this store's goin' under...Can't sell any really good medicine in a slum like this.Oh!! Look at this! This doesn't happen everyday. You a...... customer?Yes!! Welcome!! We sell! We buy!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Weapons Shopkeeper","He, HEY! Waitaminit you!!You can't just walk outta here without buyin' somethin'...Might be unhealthy fer ya, if ya know what I mean.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Kid","You dried up old geez. You tired?Why don't you rest up on the third floor of my house?There's just one condition.You gotta give me some cash.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","- 1 gil- 10 gil- nothin'","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Black-haired Man","Heh heh... He'll forget about it. OH, you!!Get my friend on the second floor to teach ya.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Big Man","This is the Beginner's Hall.You say you're a beginner? But your eyes say you're not.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Don't mess with me. I used to be in SOLDIER. I'll tell you how much I know... an' for free too!What do you want to know?- How to save?- How to heal your allies?- Curative Magic?- Weapons and armor?- How to apply Materia?- Effective ways to use Materia?- How to form your battle party?- How to check your status?- About Limit status?- Other things to watch for?- That's all","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Huh? Finger!? What the hell?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Finger","I'm the position cursor!! Call me whenever you're walking around confused!Push the [SELECT] button and I'll appear over your shiny little head.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Geez, you stand out even more than I do...","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Finger","Am I in the way? If so, just push the [SELECT] button one more time.I'm pretty busy myself, and can't always come when you need me. If I don't show up sometimes, don't get mad.Later!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
NA,NA,"https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Man in Hat","Hey!! You got one right off!That was Materia. Next, take this [treasure chest]!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Man in Hat","Now listen, Hidden in these treasure chests, are a lot of itemsThere are box types and bag types, so make sure you don't overlook any.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Boy","......smack......knock......!!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Girl","Help!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","You've got to hang in there. You're limit gauge is just starting to build.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Girl","Waaaah!!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Ok! Now your limit gauge is full, go ahead and use it! Fight with your limit technique.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Great!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Boy","Magic!! Magic!!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Girl","Help!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Calm down! When your enemy uses magic counter with [Magic Barrier] or [reflect].[Magic Barrier] reduces the damage received from magic by half.[reflect] bounces the attacks off you. But the number of times you can use it is limited so be careful.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Great!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Boy","Wow! You sure are strong! I'm going to be strong, too!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Girl","Me too!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","If you want to get as strong as me you need to use Materia.And you have to find the best combinations of them.The type of Materia you put in your weapons and armor will determine how quickly your Materia grows.Put Materia into the open slots in your weapons and armor. The possible combinations are limitless.That's about all I can tell you. If you want to be like me, you have to have some natural talent.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Girl + Boy","I still don't get it!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","Listen kid, don't piss me off!That's all right. Just give it a try. Little by little, you'll get used to it.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Three Guys Posing","Hey SOLDIER!! Tell us about battles! We'll even pay you!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","I'm not hard up enough to take money from guys like you. But I'll rap with you for a while.What do you want to know?- About ATB- The numbers on the screen- About [change] and [defend]- About [Escape]- About the gauges- About [status]- About [elementals]- About [help]- That's all the time I have for you!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Woman by Save Point","This is the fabled [Save Point]!!At a [Save Point] you can use a [tent] and/or select ""SAVE"".There's more, too. Look for something called secret.Even if you are wiped out, if you save you can restart from that same point.That way you don't have to worry when you've been wiped out.This is jumping ahead a little but, when you leave Midgar...Once you get the world map, you can save anywhere you like. Remember that.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
NA,NA,"https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
NA,NA,"https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Kid","This is a slum, so don't think you can stay for free.What are you going to do?Doesn't just seeing the bed make you sleepy?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","- 10 gil- no way","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Johnny","I'm leaving. Goin' faraway. But when I come back I'll be a better man! This is goodbye!Hey! Childhood friend! You better take good care of Tifa!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Johnny's Cousin","I hope he doesn't get hurt.That worries me the most.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Gossip","Yesterday, everyone in town was peeking at the two of you from outside the bar.Tifa's childhood friend. That's a good one!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Kid","Ahh! Now I ain't got no one to pick on!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Johnny's Dad","Ha! Ha!...... I wonder if my son's already left?When it's just my wife and I here, you have no idea how lonesome it gets.You want them to be happy and do what they want while they're young, but being a parent, you can't help but worry...I guess I'm not cut out to be a parent yet.By the way......Where are you from?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Cloud","- A village called Nibelheim- Who cares?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Johnny's Dad","Well, you mind leaving the two of us alone?I want to enjoy some quiet time together with my wife.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Johnny's Mom","He used to give us nothing but headaches when he was here, but now that he's gone... I kind of miss him.......strange, isn't it?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Kid"," (standing by the door to 7th Heaven)When it comes down to it... I'm gutless. I'm still just a no good kid.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Gossip","Listen! If there isn't anyone to listen, what's the use of getting gossip on everyone!?Yeah, and you Mr. I-don't-care!I'll get a little more information that would poque even your interest. You wait and see!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Johnny's Cousin","Ah... Johnny's gone. You look a little disappointed.I don't like to say it myself but, I'm just a lonely guy when I'm not drinking.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Soldier 1","HALT!! No one is allowed to pass!!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Soldier 2","You know, I got some tickets to ""Loveless"", do you want to go?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Soldier 1","What're you, retarded? Midgar's under martial law now!","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Soldier 2","You mean, you really are concerned for me?","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
"Soldier 1","Hell no!! But in case you forgot, we're in the middle of a slum.They could be anywhere around, so stay on your guard.","https://www.yinza.com/Fandom/Script/02.html","Sector 7 - Seventh Heaven",2
